success,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,rt,stimulus,response,task,timeout,failed_images,failed_audio,failed_video,slider_start,question_order
,html-button-response,2,7887,0.0-2.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,4054,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,7890,0.0-3.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-button-response,4,21576,0.0-4.0-0.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13296,song3.wav,0,audio_button,,,,,,
,image-button-response,5,34519,0.0-4.0-1.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,12933,col.png,4,image_button,,,,,,
,html-slider-response,6,40269,0.0-4.0-2.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,5746,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,audio-button-response,7,54047,0.0-4.0-0.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13447,song1.wav,0,audio_button,,,,,,
,image-button-response,8,57181,0.0-4.0-1.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3124,col.png,2,image_button,,,,,,
,html-slider-response,9,59922,0.0-4.0-2.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2738,<p>How familiar was this song to you ?</p>,0,text_slider_response,,,,,50,
,audio-button-response,10,71587,0.0-4.0-0.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,11514,song4.wav,0,audio_button,,,,,,
,image-button-response,11,78066,0.0-4.0-1.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,6469,col.png,5,image_button,,,,,,
,html-slider-response,12,80095,0.0-4.0-2.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2026,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,audio-button-response,13,92111,0.0-4.0-0.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,11862,song2.wav,0,audio_button,,,,,,
,image-button-response,14,94777,0.0-4.0-1.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2657,col.png,1,image_button,,,,,,
,html-slider-response,15,97706,0.0-4.0-2.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2926,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,111358,0.0-5.0-0.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13647,,"{""age"":""26 - 32"",""sex"":""Red""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,118429,0.0-6.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,7049,<p>Do you regard yourself as a visually creative person??</p>,96,text_slider_response,,,,,50,
,html-slider-response,18,125114,0.0-7.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,6682,<p>Do you regard yourself as a musician??</p>,99,text_slider_response,,,,,50,
true,fullscreen,19,126117,0.0-8.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,,,,,
true,fullscreen,0,2245,0.0-0.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,,,,,,,,,,
,html-button-response,1,3438,0.0-1.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,1190,Welcome to the experiment,0,,,,,,,
,html-button-response,2,5122,0.0-2.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,1683,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,5123,0.0-3.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,,,,,false,[],[],[],,
,audio-button-response,4,17422,0.0-4.0-0.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,11807,song2.wav,0,audio_button,,,,,,
,image-button-response,5,24532,0.0-4.0-1.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,7108,col.png,5,image_button,,,,,,
,html-slider-response,6,28385,0.0-4.0-2.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,3851,<p>How familiar was this song to you ?</p>,0,text_slider_response,,,,,50,
,audio-button-response,7,40356,0.0-4.0-0.1,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,11476,song4.wav,0,audio_button,,,,,,
,image-button-response,8,46111,0.0-4.0-1.1,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,5754,col.png,4,image_button,,,,,,
,html-slider-response,9,48858,0.0-4.0-2.1,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,2746,<p>How familiar was this song to you ?</p>,0,text_slider_response,,,,,50,
,audio-button-response,10,60170,0.0-4.0-0.2,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,10757,song3.wav,0,audio_button,,,,,,
,image-button-response,11,63097,0.0-4.0-1.2,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,2926,col.png,3,image_button,,,,,,
,html-slider-response,12,65886,0.0-4.0-2.2,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,2788,<p>How familiar was this song to you ?</p>,0,text_slider_response,,,,,50,
,audio-button-response,13,77272,0.0-4.0-0.3,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,10820,song1.wav,0,audio_button,,,,,,
,image-button-response,14,81262,0.0-4.0-1.3,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,3989,col.png,2,image_button,,,,,,
,html-slider-response,15,83691,0.0-4.0-2.3,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,2427,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,93007,0.0-5.0-0.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,9313,,"{""age"":""18 - 25"",""sex"":""Blue""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,98389,0.0-6.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,5377,<p>Do you regard yourself as a visually creative person??</p>,87,text_slider_response,,,,,50,
,html-slider-response,18,100747,0.0-7.0,12,1,2023-07-28 12:50:41,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",Macintosh,Chrome,113.0.0.0,OS X,10_15_7,2356,<p>Do you regard yourself as a musician??</p>,100,text_slider_response,,,,,50,
true,fullscreen,0,2079,0.0-0.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,2936,0.0-1.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,853,Welcome to the experiment,0,,,,,,,
,html-button-response,2,5408,0.0-2.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2472,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,5409,0.0-3.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-button-response,4,17512,0.0-4.0-0.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11741,song3.wav,0,audio_button,,,,,,
,image-button-response,5,20596,0.0-4.0-1.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3082,col.png,3,image_button,,,,,,
,html-slider-response,6,31719,0.0-4.0-2.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11122,<p>How familiar was this song to you ?</p>,3,text_slider_response,,,,,50,
,audio-button-response,7,43915,0.0-4.0-0.1,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11891,song1.wav,0,audio_button,,,,,,
,image-button-response,8,49753,0.0-4.0-1.1,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,5837,col.png,5,image_button,,,,,,
,html-slider-response,9,52673,0.0-4.0-2.1,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2919,<p>How familiar was this song to you ?</p>,5,text_slider_response,,,,,50,
,audio-button-response,10,66267,0.0-4.0-0.2,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,13309,song4.wav,0,audio_button,,,,,,
,image-button-response,11,68598,0.0-4.0-1.2,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2330,col.png,2,image_button,,,,,,
,html-slider-response,12,71892,0.0-4.0-2.2,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3293,<p>How familiar was this song to you ?</p>,92,text_slider_response,,,,,50,
,audio-button-response,13,84067,0.0-4.0-0.3,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11920,song2.wav,0,audio_button,,,,,,
,image-button-response,14,88414,0.0-4.0-1.3,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,4345,col.png,1,image_button,,,,,,
,html-slider-response,15,90864,0.0-4.0-2.3,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2450,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,100752,0.0-5.0-0.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,9886,,"{""age"":""18 - 25"",""sex"":""Red""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,104886,0.0-6.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,4131,<p>Do you regard yourself as a visually creative person??</p>,90,text_slider_response,,,,,50,
,html-slider-response,18,114084,0.0-7.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,9197,<p>Do you regard yourself as a musician??</p>,59,text_slider_response,,,,,50,
true,fullscreen,19,115086,0.0-8.0,5,1,2023-07-28 12:45:57,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
true,fullscreen,0,2424,0.0-0.0,6,1,2023-07-28 12:46:49,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,,,,,,
,html-button-response,1,3504,0.0-1.0,6,1,2023-07-28 12:46:49,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,1079,Welcome to the experiment,0,,,,,,,
,html-button-response,2,18289,0.0-2.0,6,1,2023-07-28 12:46:49,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,14782,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,18291,0.0-3.0,6,1,2023-07-28 12:46:49,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/114.0,Macintosh,Firefox,114.0,OS X,10.15,,,,,false,[],[],[],,
